2020-07-20 00:58:35.626 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] ---Changed configuration
2020-07-20 01:21:33.461 INFO  [rebel-lwatch] Licensing-LS - doAcquireLease to https://jrebel.qekang.com, offline: -1, autorenew: false
2020-07-20 01:21:33.780 WARN  [rebel-leaseManager-1] Licensing-LS - Connection failed with HTTP 404 (Not Found).
2020-07-20 01:21:33.780 INFO  [rebel-leaseManager-1] Licensing - Licensing exception: LicensingMessage{description='Connection failed with HTTP 404 (Not Found).', callToAction='', exceptionMessage='null', link='null'}
2020-07-20 01:21:33.786 INFO  [rebel-lwatch] Licensing-LS - License registered to mxy. LS version: 3.2.4, LS guid: a1b4aea8-b031-4302-b602-670a990272cb, License orderId: , zero-ids: []
2020-07-20 01:21:33.788 WARN  [rebel-leaseManager-1] Licensing-LS - Connection failed with HTTP 404 (Not Found).
2020-07-20 01:21:33.789 INFO  [rebel-leaseManager-1] Licensing - Licensing exception: LicensingMessage{description='Connection failed with HTTP 404 (Not Found).', callToAction='', exceptionMessage='null', link='null'}
2020-07-20 01:21:33.789 INFO  [rebel-leaseManager-1] Licensing-LS - Loaded client features for url: https://jrebel.qekang.com -> []
2020-07-20 01:21:33.805 INFO  [rebel-lwatch] Licensing-LS - Online lease successfully acquired. Lease: com.zeroturnaround.javarebel.u@2bdee349[leaseId=1,offline=false,clientRandomness=Y1TTPbsMCXM=,serverRandomness=H2ulzLlh7E0=,validFrom=Mon Jul 20 01:21:33 CST 2020,validUntil=Mon Jul 20 05:21:33 CST 2020,serverGuid=a1b4aea8-b031-4302-b602-670a990272cb,serverVersion=3.2.4,zeroIds=[],seatPoolType=standalone,evaluationLicense=false]
2020-07-20 01:21:33.806 INFO  [rebel-lwatch] Licensing-LS - Lease updated in 348ms (lease = com.zeroturnaround.javarebel.u@2bdee349[leaseId=1,offline=false,clientRandomness=Y1TTPbsMCXM=,serverRandomness=H2ulzLlh7E0=,validFrom=Mon Jul 20 01:21:33 CST 2020,validUntil=Mon Jul 20 05:21:33 CST 2020,serverGuid=a1b4aea8-b031-4302-b602-670a990272cb,serverVersion=3.2.4,zeroIds=[],seatPoolType=standalone,evaluationLicense=false]).
2020-07-20 01:21:33.810 INFO  [rebel-lwatch] Core - Rebel properties loaded from C:\Users\mxy\.jrebel\jrebel.properties:
rebel.license.email=test@123.com
rebel.license.url=https://jrebel.qekang.com/714bc436-8b8e-42e9-9289-4458ce515c59
rebel.preferred.license=1
rebel.properties.version=2

2020-07-20 01:21:35.647 INFO  [rebel-lwatch] Core-Stat - Statistics initialized in 2 ms
2020-07-20 01:21:35.859 INFO  [AWT-EventQueue-0] c.z.j.i.c.g.pilot.SetupGuidePilot - In pilot group: true
2020-07-20 01:21:35.860 INFO  [AWT-EventQueue-0] c.z.j.i.c.g.pilot.SetupGuidePilot - In setup guide no browser on activation pilot: true
2020-07-20 01:21:35.868 INFO  [AWT-EventQueue-0] c.z.j.i.c.guide.model.GuideModel - No reloads found, initializing setup guide normally
2020-07-20 01:21:35.868 INFO  [AWT-EventQueue-0] c.z.j.i.c.guide.model.GuideModel - The initial state is AVAILABLE for guide model step RELOAD
2020-07-20 01:21:35.868 INFO  [AWT-EventQueue-0] c.z.j.i.c.g.m.ActivationModelStep - New licensing status LicensingStatus [ hasLicense = true; hasValidLicenseType=true; isValid=true; isExpired=false; errorMessage = 'null'; activationStatus=null; ]
2020-07-20 01:21:35.875 INFO  [AWT-EventQueue-0] c.z.j.idea.plugin.guide.SetupGuide - Schedule showing setup guide in 1 seconds
2020-07-20 01:21:35.876 INFO  [AWT-EventQueue-0] o.z.j.c.licensing.JRebelLicensing - addActivationFinishedListener org.zeroturnaround.jrebel.ide.common.notifications.LicenseNotifier@3532a097
2020-07-20 01:21:35.954 INFO  [ApplicationImpl pooled thread 7] o.z.j.i.c.f.h.HybrisDetectionUtil - Looking for Hybris platform directory from C:/Users/mxy/IdeaProjects/store
2020-07-20 01:21:36.016 INFO  [AWT-EventQueue-0] c.z.j.i.p.f.JRebelFacetSyncComponent - New module store added in project store, check for facets
2020-07-20 01:21:36.039 WARN  [ApplicationImpl pooled thread 3] c.z.j.i.p.r.a.ProjectsPathProvider - Module has JRebel enabled, but file at 'C:\Users\mxy\IdeaProjects\store\src\main\resources\rebel.xml' does not exist
2020-07-20 01:21:36.040 INFO  [ApplicationImpl pooled thread 3] c.z.j.i.p.r.a.ProjectsPathProvider - Collecting project paths took 7 ms, 0 projects ids collected
2020-07-20 01:21:36.057 INFO  [AWT-EventQueue-0] c.z.j.b.o.e.jetty.server.Server - jetty-8.y.z-SNAPSHOT
2020-07-20 01:21:36.066 INFO  [AWT-EventQueue-0] c.z.j.b.o.e.j.s.AbstractConnector - Started SocketConnector@localhost:17434
2020-07-20 01:21:36.337 INFO  [ApplicationImpl pooled thread 7] o.z.common.jvm.JavaExeJVM - Evaluating jvm properties took 237 ms
2020-07-20 01:21:43.395 INFO  [ApplicationImpl pooled thread 8] c.z.j.i.p.x.e.ExternalAutoConvert - ExternalAutoConvert is disabled: false
2020-07-20 01:21:43.397 INFO  [ApplicationImpl pooled thread 8] o.z.j.c.f.e.SharedExternalAutoConvert - Found 0 total -> 0 no-autoconvert=false -> 0 ide-gen -> 0 time-permitted => 0 candidate
2020-07-20 01:21:43.482 INFO  [AWT-EventQueue-0] o.z.j.ide.common.nps.IdeNPSShower - NPS Shower instance has been inited
2020-07-20 01:21:44.394 INFO  [AWT-EventQueue-0] c.z.j.i.p.g.ui.InstallGuideWindow - Create new instance of setup guide
2020-07-20 01:21:48.437 INFO  [rebel-intellij-startup] o.z.j.i.c.n.LicenseNotifier - resumeNewNotifications
2020-07-20 01:22:08.433 INFO  [rebel-ide-scheduler-1] c.z.http.proxy.HttpProxyHolder - Save licensing proxy settings from class com.zeroturnaround.javarebel.idea.plugin.settings.IntellijProxyProvider to preferences: null
2020-07-20 01:22:08.441 INFO  [rebel-ide-scheduler-1] c.z.http.proxy.HttpProxyHolder - Save mixpanel proxy settings from class com.zeroturnaround.javarebel.idea.plugin.settings.IntellijProxyProvider to preferences: null
2020-07-20 01:22:08.446 INFO  [rebel-ide-scheduler-1] c.z.http.proxy.HttpProxyHolder - Save generic proxy settings from class com.zeroturnaround.javarebel.idea.plugin.settings.IntellijProxyProvider to preferences: null
2020-07-20 01:22:33.441 INFO  [rebel-ide-stats-sender-1] c.z.j.remoting.metrics.SyncTimer - No synchronizations since last stats, skipping sending sync time stats
2020-07-20 01:22:33.454 INFO  [rebel-ide-stats-sender-1] c.z.j.r.m.p.CachedMetricsProvider - Cache is stale, not using.
2020-07-20 01:25:14.545 INFO  [AWT-EventQueue-0] c.z.j.i.p.s.IntellijProxyProvider - disposeComponent IntellijProxyProvider
2020-07-20 01:25:35.432 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] ---Changed configuration
2020-07-20 01:25:35.435 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] File to log JDI Exceptions : null
2020-07-20 01:25:35.435 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Hide Rebel Stack Frames : true
2020-07-20 01:25:35.435 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Hide Rebel Threads : true
2020-07-20 01:25:35.435 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Hide Rebel Classes : true
2020-07-20 01:25:35.435 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Don't expose versioned types : true
2020-07-20 01:25:35.435 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Fix That : true
2020-07-20 01:25:35.435 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Can call Rebel runtime : true
2020-07-20 01:25:35.436 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Prevent stepping to Rebel code: true
2020-07-20 01:25:35.436 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Pump events: true
2020-07-20 01:25:35.437 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] IDE identificator: IntelliJ IDEA IU-201.6668.121 JRebel plugin: 2020.2.3
2020-07-20 01:25:35.437 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] IDE identificator as code: 0x400000000000000
2020-07-20 01:25:35.437 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] IDE type as code: 0x4
2020-07-20 01:25:35.438 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Wrapper proxy builder: com.zeroturnaround.jdi.proxy.DefaultFactoryBuilder@13ef627
2020-07-20 01:25:35.438 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Logger factory : NOP
2020-07-20 01:25:35.438 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle fields : true
2020-07-20 01:25:35.438 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle methods : true
2020-07-20 01:25:35.438 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle stepping : true
2020-07-20 01:25:35.438 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle breakpoints : true
2020-07-20 01:25:35.438 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle reloading: true
2020-07-20 01:25:35.438 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle arrays: true
2020-07-20 01:25:35.438 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] ------------------------
2020-07-20 01:25:34.945 INFO  [AWT-EventQueue-0] Core - Rebel properties loaded from C:\Users\mxy\.jrebel\jrebel.properties:
rebel.license.email=test@123.com
rebel.license.url=https://jrebel.qekang.com/714bc436-8b8e-42e9-9289-4458ce515c59
rebel.preferred.license=1
rebel.properties.version=2

2020-07-20 01:25:34.985 INFO  [AWT-EventQueue-0] o.z.jrebel.client.logger.Log - Log level is now INFO
2020-07-20 01:25:34.985 INFO  [AWT-EventQueue-0] o.z.jrebel.client.logger.Log - Using log level INFO
2020-07-20 01:25:35.507 INFO  [AWT-EventQueue-0] Core - Rebel properties loaded from C:\Users\mxy\.jrebel\jrebel.properties:
rebel.license.email=test@123.com
rebel.license.url=https://jrebel.qekang.com/714bc436-8b8e-42e9-9289-4458ce515c59
rebel.preferred.license=1
rebel.properties.version=2

2020-07-20 01:25:35.530 INFO  [AWT-EventQueue-0] c.z.j.idea.plugin.logger.IdeaLog - Java version: 11.0.6
JRebel version used: 2020.2.3 (202006190909) griffin
IntelliJ IDEA IU-201.6668.121 JRebel plugin: 2020.2.3

2020-07-20 01:25:35.604 INFO  [AWT-EventQueue-0] o.z.j.c.licensing.JRebelLicensing - addActivationFinishedListener org.zeroturnaround.jrebel.client.licensing.JRebelLicensingImpl$2@42ebefa9
2020-07-20 01:25:35.604 INFO  [AWT-EventQueue-0] o.z.jrebel.client.licensing.Watcher - Watcher starting, isProbablyLicenseServer: true, self: org.zeroturnaround.jrebel.client.licensing.Watcher@1d92b9c1
2020-07-20 01:25:35.605 INFO  [rebel-lwatch] Licensing - === Event: getCurrentLicense
2020-07-20 01:25:35.607 INFO  [AWT-EventQueue-0] o.z.common.util.RebelBaseUtils - log file: jrebel-intellij.log
2020-07-20 01:25:35.607 INFO  [AWT-EventQueue-0] o.z.common.util.RebelBaseUtils - log file: jrebel-licensing.log
2020-07-20 01:25:35.607 INFO  [AWT-EventQueue-0] o.z.common.util.RebelBaseUtils - log file: jrebel.log
2020-07-20 01:25:35.609 INFO  [rebel-lwatch] Licensing - Trying licenseServer licensing
2020-07-20 01:25:35.622 INFO  [rebel-lwatch] c.z.http.proxy.HttpProxyHolder - Using initializer for proxy creations: ProxyInitializerImpl{IDE instance}
2020-07-20 01:25:35.631 INFO  [rebel-lwatch] Licensing-LS - Creating new http with proxy: ProxySelector{validatorTimeout=5000, theChosenOne=null, source=IDE_LICENSING}
2020-07-20 01:25:35.660 INFO  [AWT-EventQueue-0] Licensing - Current installation GUID is MiBXjM44tnAD3CsGSv9whrmi1tnoP/u+gO9nlnSs59c=
2020-07-20 01:25:35.660 INFO  [AWT-EventQueue-0] c.z.j.i.plugin.xml.RebelXmlRestorer - Skipping initialization of rebel.xml restoration since this user is not in pilot.
2020-07-20 01:25:35.662 INFO  [AWT-EventQueue-0] o.z.jrebel.ide.common.CommonStartup - started successfully
2020-07-20 01:25:35.665 INFO  [AWT-EventQueue-0] o.z.j.i.c.n.LicenseNotifier - suspendNewNotifications
2020-07-20 01:25:35.666 INFO  [AWT-EventQueue-0] Core - Rebel properties loaded from C:\Users\mxy\.jrebel\jrebel.properties:
rebel.license.email=test@123.com
rebel.license.url=https://jrebel.qekang.com/714bc436-8b8e-42e9-9289-4458ce515c59
rebel.preferred.license=1
rebel.properties.version=2

2020-07-20 01:25:35.678 INFO  [rebel-lwatch] Licensing-LS - Created new LicenseServer client: com.zeroturnaround.javarebel.ab@5a3672ed[serverRootUrl=https://jrebel.qekang.com,token=714bc436-8b8e-42e9-9289-4458ce515c59,installationGuid=MiBXjM44tnAD3CsGSv9whrmi1tnoP/u+gO9nlnSs59c=]
2020-07-20 01:25:35.681 INFO  [rebel-lwatch] Licensing-LS - Trying to update lease with the License Server. null
2020-07-20 01:25:35.683 INFO  [rebel-lwatch] Licensing-LS - doAcquireLease to https://jrebel.qekang.com, offline: -1, autorenew: false
2020-07-20 01:25:35.685 INFO  [AWT-EventQueue-0] c.z.j.i.p.s.IntellijProxyProvider - initComponent IntellijProxyProvider
2020-07-20 01:25:36.083 WARN  [rebel-leaseManager-1] Licensing-LS - Connection failed with HTTP 404 (Not Found).
2020-07-20 01:25:36.083 INFO  [rebel-leaseManager-1] Licensing - Licensing exception: LicensingMessage{description='Connection failed with HTTP 404 (Not Found).', callToAction='', exceptionMessage='null', link='null'}
2020-07-20 01:25:36.089 INFO  [rebel-lwatch] Licensing-LS - License registered to mxy. LS version: 3.2.4, LS guid: a1b4aea8-b031-4302-b602-670a990272cb, License orderId: , zero-ids: []
2020-07-20 01:25:36.091 WARN  [rebel-leaseManager-1] Licensing-LS - Connection failed with HTTP 404 (Not Found).
2020-07-20 01:25:36.092 INFO  [rebel-leaseManager-1] Licensing - Licensing exception: LicensingMessage{description='Connection failed with HTTP 404 (Not Found).', callToAction='', exceptionMessage='null', link='null'}
2020-07-20 01:25:36.092 INFO  [rebel-leaseManager-1] Licensing-LS - Loaded client features for url: https://jrebel.qekang.com -> []
2020-07-20 01:25:36.107 INFO  [rebel-lwatch] Licensing-LS - Online lease successfully acquired. Lease: com.zeroturnaround.javarebel.u@263e5786[leaseId=1,offline=false,clientRandomness=vD4h99VhAJY=,serverRandomness=H2ulzLlh7E0=,validFrom=Mon Jul 20 01:25:36 CST 2020,validUntil=Mon Jul 20 05:25:36 CST 2020,serverGuid=a1b4aea8-b031-4302-b602-670a990272cb,serverVersion=3.2.4,zeroIds=[],seatPoolType=standalone,evaluationLicense=false]
2020-07-20 01:25:36.108 INFO  [rebel-lwatch] Licensing-LS - Lease updated in 426ms (lease = com.zeroturnaround.javarebel.u@263e5786[leaseId=1,offline=false,clientRandomness=vD4h99VhAJY=,serverRandomness=H2ulzLlh7E0=,validFrom=Mon Jul 20 01:25:36 CST 2020,validUntil=Mon Jul 20 05:25:36 CST 2020,serverGuid=a1b4aea8-b031-4302-b602-670a990272cb,serverVersion=3.2.4,zeroIds=[],seatPoolType=standalone,evaluationLicense=false]).
2020-07-20 01:25:36.112 INFO  [rebel-lwatch] Core - Rebel properties loaded from C:\Users\mxy\.jrebel\jrebel.properties:
rebel.license.email=test@123.com
rebel.license.url=https://jrebel.qekang.com/714bc436-8b8e-42e9-9289-4458ce515c59
rebel.preferred.license=1
rebel.properties.version=2

2020-07-20 01:25:38.063 INFO  [AWT-EventQueue-0] c.z.j.i.c.g.pilot.SetupGuidePilot - In pilot group: true
2020-07-20 01:25:38.063 INFO  [AWT-EventQueue-0] c.z.j.i.c.g.pilot.SetupGuidePilot - In setup guide no browser on activation pilot: true
2020-07-20 01:25:38.075 INFO  [AWT-EventQueue-0] Core-Stat - Statistics initialized in 2 ms
2020-07-20 01:25:38.077 INFO  [AWT-EventQueue-0] c.z.j.i.c.guide.model.GuideModel - No reloads found, initializing setup guide normally
2020-07-20 01:25:38.077 INFO  [AWT-EventQueue-0] c.z.j.i.c.guide.model.GuideModel - The initial state is AVAILABLE for guide model step RELOAD
2020-07-20 01:25:38.077 INFO  [AWT-EventQueue-0] c.z.j.i.c.g.m.ActivationModelStep - New licensing status LicensingStatus [ hasLicense = true; hasValidLicenseType=true; isValid=true; isExpired=false; errorMessage = 'null'; activationStatus=null; ]
2020-07-20 01:25:38.086 INFO  [AWT-EventQueue-0] c.z.j.idea.plugin.guide.SetupGuide - Schedule showing setup guide in 1 seconds
2020-07-20 01:25:38.086 INFO  [AWT-EventQueue-0] o.z.j.c.licensing.JRebelLicensing - addActivationFinishedListener org.zeroturnaround.jrebel.ide.common.notifications.LicenseNotifier@5909b731
2020-07-20 01:25:38.167 INFO  [ApplicationImpl pooled thread 9] o.z.j.i.c.f.h.HybrisDetectionUtil - Looking for Hybris platform directory from C:/Users/mxy/IdeaProjects/store
2020-07-20 01:25:38.243 INFO  [AWT-EventQueue-0] c.z.j.i.p.f.JRebelFacetSyncComponent - New module store added in project store, check for facets
2020-07-20 01:25:38.268 WARN  [ApplicationImpl pooled thread 4] c.z.j.i.p.r.a.ProjectsPathProvider - Module has JRebel enabled, but file at 'C:\Users\mxy\IdeaProjects\store\src\main\resources\rebel.xml' does not exist
2020-07-20 01:25:38.268 INFO  [ApplicationImpl pooled thread 4] c.z.j.i.p.r.a.ProjectsPathProvider - Collecting project paths took 8 ms, 0 projects ids collected
2020-07-20 01:25:38.287 INFO  [AWT-EventQueue-0] c.z.j.b.o.e.jetty.server.Server - jetty-8.y.z-SNAPSHOT
2020-07-20 01:25:38.296 INFO  [AWT-EventQueue-0] c.z.j.b.o.e.j.s.AbstractConnector - Started SocketConnector@localhost:17434
2020-07-20 01:25:38.577 INFO  [ApplicationImpl pooled thread 9] o.z.common.jvm.JavaExeJVM - Evaluating jvm properties took 243 ms
2020-07-20 01:25:45.729 INFO  [AWT-EventQueue-0] o.z.j.ide.common.nps.IdeNPSShower - NPS Shower instance has been inited
2020-07-20 01:25:45.858 INFO  [ApplicationImpl pooled thread 12] c.z.j.i.p.x.e.ExternalAutoConvert - ExternalAutoConvert is disabled: false
2020-07-20 01:25:45.860 INFO  [ApplicationImpl pooled thread 12] o.z.j.c.f.e.SharedExternalAutoConvert - Found 0 total -> 0 no-autoconvert=false -> 0 ide-gen -> 0 time-permitted => 0 candidate
2020-07-20 01:25:46.871 INFO  [AWT-EventQueue-0] c.z.j.i.p.g.ui.InstallGuideWindow - Create new instance of setup guide
2020-07-20 01:25:50.664 INFO  [rebel-intellij-startup] o.z.j.i.c.n.LicenseNotifier - resumeNewNotifications
2020-07-20 01:26:10.659 INFO  [rebel-ide-scheduler-1] c.z.http.proxy.HttpProxyHolder - Save licensing proxy settings from class com.zeroturnaround.javarebel.idea.plugin.settings.IntellijProxyProvider to preferences: null
2020-07-20 01:26:10.668 INFO  [rebel-ide-scheduler-1] c.z.http.proxy.HttpProxyHolder - Save mixpanel proxy settings from class com.zeroturnaround.javarebel.idea.plugin.settings.IntellijProxyProvider to preferences: null
2020-07-20 01:26:10.673 INFO  [rebel-ide-scheduler-1] c.z.http.proxy.HttpProxyHolder - Save generic proxy settings from class com.zeroturnaround.javarebel.idea.plugin.settings.IntellijProxyProvider to preferences: null
2020-07-20 01:26:35.671 INFO  [rebel-ide-stats-sender-1] c.z.j.remoting.metrics.SyncTimer - No synchronizations since last stats, skipping sending sync time stats
2020-07-20 01:26:35.683 INFO  [rebel-ide-stats-sender-1] c.z.j.r.m.p.CachedMetricsProvider - Cache is stale, not using.
2020-07-20 01:27:20.165 INFO  [AWT-EventQueue-0] c.z.j.i.p.f.a.AutoCompileFeature - Not showing dialog - looks enabled by user
2020-07-20 01:27:20.523 INFO  [AWT-EventQueue-0] c.z.http.proxy.HttpProxyHolder - Save licensing proxy settings from class com.zeroturnaround.javarebel.idea.plugin.settings.IntellijProxyProvider to preferences: null
2020-07-20 01:27:20.524 INFO  [AWT-EventQueue-0] c.z.http.proxy.HttpProxyHolder - Save mixpanel proxy settings from class com.zeroturnaround.javarebel.idea.plugin.settings.IntellijProxyProvider to preferences: null
2020-07-20 01:27:20.525 INFO  [AWT-EventQueue-0] c.z.http.proxy.HttpProxyHolder - Save generic proxy settings from class com.zeroturnaround.javarebel.idea.plugin.settings.IntellijProxyProvider to preferences: null
2020-07-20 01:27:20.546 INFO  [AWT-EventQueue-0] o.z.j.client.args.LaunchingArgs - can use native agent: true
2020-07-20 01:27:20.556 INFO  [AWT-EventQueue-0] o.z.common.util.ShortFilenameUtil - To short filename [C:\Users\mxy\AppData\Roaming\JetBrains\IntelliJIdea2020.1\plugins\jr-ide-idea\lib\jrebel6\lib\jrebel64.dll] -> [C:\Users\mxy\AppData\Roaming\JetBrains\IntelliJIdea2020.1\plugins\jr-ide-idea\lib\jrebel6\lib\jrebel64.dll]
